n;nombre;unidad_medida;precio_unitario;saldo_inicial;entradas;salidas;saldo_final
3559;PORTA AGUJA MAYO HEGAR DE 150MM;UND;715;0;0;0;0
3560;PORTA AGUJAS;UND;223;15;0;15;0
3561;PORTA AGUJAS 18 CM;UND;302;0;0;0;0
3562;PORTA AGUJAS FINOCHIETTO CON INCRUSTACIONES DE TUGSTENO CON COVERTURA HACIA A LA IZQUIERDA LONG 265 MM;PZA;1871;285;0;285;0
3563;PORTA AGUJAS HEANEY CON INCRUSTACIONES DE TUGNS CON CURVATURA HACIA LA IZQUIERDA LONGITUD DE 200MM;PZA;1970;645;0;645;0
3564;PORTA AGUJAS HEGAR-MAYO-LONGITUD DE 235 MM;PZA;460;0;0;0;0
3565;PORTA AGUJAS LAWRENGE-LONGITUD DE 150 MM;PZA;670;0;0;0;0
3566;PORTA AGUJAS MANGO HELGAR DE 14 CM;PZA;235;854;0;854;0
3567;PORTA AGUJAS MANGO HELGAR DE 20 CM;PZA;260;59;0;59;0
3568;PORTA AGUJAS MAYO HEGAR X 14 CM;PZA;77,5;4;0;4;0
3569;PORTA AGUJAS MAYO-HEGAR-LONGITUD DE 185 MM;PZA;420;145;150;295;0
3570;PORTA BISTURI;UND;72;0;0;0;0
3571;PORTA OBJETOS;CJA;14;0;0;0;0
3572;PORTA OBJETOS CAJA 50 UNID.;CJA;14;6;0;6;0
3573;PORTA PINZA DE ACERO INOXIDABLE;PZA;176;50;0;50;0
3574;PORTA PLACAS PARA 20 LAMINAS;PZA;130;0;1;1;0
3575;PORTAAGUJA MAYO HEGAR DE 14.5CM;UND;510;0;0;0;0
3576;POSILLO DE 400 CC;PZA;235;0;2;2;0
3577;PRIMELINE PRO 3/4 TAPA COLOR PLATA PARA 500 CICLOS DE ESTERILIZACION;PZA;4055;0;0;0;0
3578;PROBE PUNTA BAJA MINI MICRO COLOR NEGRO DE 200MM DE LARGO Y 45 GRADOS DE ANGULACIÓN, LARGO DE LA PUNTA DE 4.2MM;UND;2242;386;0;386;0
3579;PROBETA GRADUAL 500 ML;PZA;293,67;5;0;5;0
3580;RASPADOR ELEVADOR SYME AGUDO AMBOS LADOS DE 4MM Y LONG 185MM;UND;1164;0;0;0;0
3581;RASPADOR FARABEUF-COLLIN DE 11MM ANCHO, RASPADOR LARGO DE 160MM;UND;1182;0;0;0;0
3582;REGULADOR DE AIRE MEDICINAL (PRESION DE ENTRADA HASTA 4000 PSI Y PRESIÓN DE SALIDA 0 A 2000 PSI;PZA;825;15;0;15;0
3583;RETRACTOR AUTO RETENTTIVO WEITLANER, ROMO DE 165 MM DE LARGO;UND;3057;0;0;0;0
3584;RI?ONERA;PZA;82;285;310;595;0
3585;RIÑONERA DE 170 MM;PZA;132,83;645;240;885;0
3586;RIÑONERA MEDIANA;UND;175;0;0;0;0
3587;RIÑONERA METALICA;UND;50;0;0;0;0
3588;RONGEUR DE HUESO OLIVECRONA DE 250MM DE LONGITUD;UND;4544;854;0;854;0
3589;SENSOR SPO2 SNOK MEDICAL/GERMANY;UND;1270;59;0;59;0
3590;SEPARACION  AUTOESTATICO WEITLANER 10 CM;PZA;1400;4;0;4;0
3591;SEPARACION AUTOESTATICO BECKMAN  31 CM;PZA;2420;145;0;145;0
3592;SEPARACION AUTOESTATICO WEITLANER 15 CM;PZA;1425;0;0;0;0
3593;SEPARACION AUTOESTATICO WEITLANER 16 CM;PZA;1750;0;0;0;0
3594;SEPARACION AUTOESTATICO WEITLANER 24 CM;PZA;1885;6;0;6;0
3595;SEPARADOR AUTORRETENTIVO DE COSTILLAS HERTZLER;PZA;5588;50;0;50;0
3596;SEPARADOR BABY-ROUX, DOBLE, LONGITUD 135 MM;PZA;303;0;1;1;0
3597;SEPARADOR DE LANGENBECK-GREEN, 160 MM 16X6 MM;PZA;738;0;0;0;0
3598;SEPARADOR FARABEUF (PAR)-LONGITUD 150X 23 X 16 MM - 28 X 16 MM;PZA;265;0;2;2;0
3599;SEPARADOR FARABEUF DE 12 CM;PZA;470;0;0;0;0
3600;SEPARADOR KOCHER LANGEBECK DIMENSIONES 25X6 MM;PZA;930;386;0;386;0
3601;SEPARADOR KOCHER LANGEBECK DIMENSIONES 35X8 MM;PZA;930;5;0;5;0
3602;SEPARADOR LANGENBECK - GREEN, LONGITUD 160, 24X6 MM;PZA;738;0;0;0;0
3603;SEPARADOR LOVE ANGULAR 45º DE 19 CM;PZA;700;0;0;0;0
3604;SEPARADOR LOVE ANGULAR 90º DE 19 CM;PZA;700;15;0;15;0
3605;SEPARADOR PARA ESTERNON DE STRUCK COMPLETO;PZA;9201;0;0;0;0
3606;SEPARADOR PARA PARPADOS DESMARRES. DE 11X14 MM;PZA;452;285;0;285;0
3607;SEPARADOR PARA PARPADOS DESMARRES. DE 12X16 MM;PZA;452;645;0;645;0
3608;SEPARADOR PARA PARPADOS DESMARRES. DE 9X12 MM;PZA;452;0;0;0;0
3609;SEPARADOR PARKER, DOBLE, LONGITUD 135 MM (JUEGO DE DOS PIEZAS);PZA;500;0;0;0;0
3610;SEPARADOR SENN MILLER DE 16 CM;PZA;930;854;0;854;0
3611;SEPARADOR TAYLOR 22 CM;PZA;700;59;0;59;0
3612;SEPARADOR VOLKMANN 4 GARFIOS ROMOS 8 X 19 MM, LONG 225 MM;PZA;780;4;0;4;0
3613;SEPARADOR Y CONTRACTOR COSTAL DE BAILEY 150 MM;PZA;4511;145;0;145;0
3614;SEPARADOR Y CONTRACTOR COSTAL DE BAILEY 200 MM;PZA;4075;0;0;0;0
3615;SEPARADOR, 4 GARFIOS AGUDOS, 165 MM;PZA;552;0;0;0;0
3616;SEPARADOR, DE CUSHIMG, 10X13 MM, 205 MM;PZA;617;6;0;6;0
3617;SEPARADOR, DE LANGENBECK, 28X10 MM, 210 MM;PZA;617;50;0;50;0
3618;SEPARADOR, DE LANGENBECK-GREEN, 160 MM 16X6 MM;PZA;738;0;1;1;0
3619;SEPARADOR, DE SAUERBUCH, 46X16 MM, 225 MM;PZA;1166;0;0;0;0
3620;SEPARADOR, PULMONAR DE CORYLLOS, 80X20 MM, 255 MM;PZA;1936;0;2;2;0
3621;SET DE IRRIGACION PARA ENEMA COMPLETO INOXIDABL;UND;225;0;0;0;0
3622;SET HUMIFICADOR PARA CPAP NEONATAL;PZA;9500;386;0;386;0
3623;SIERRA OSCILANTE;UND;5040;5;0;5;0
3624;SISTEMA DE PROTECCION ANTIESCARA BASICO;PZA;568;0;0;0;0
3625;SISTEMAN DE CONTENEDOR PRIMELINE PRO 1/1 CON CERTIFICACION DIN EN ISO 11607, DIN 58953 PARTE 9, MDD 93/42 CEE Y COMUNIDAD EUROPEA, JK444;PZA;9393;0;0;0;0
3626;SISTEMAN DE CONTENEDOR PRIMELINE PRO 3/4 CON CERTIFICACION DIN EN ISO 11607, DIN 58953 PARTE 9, MDD 93/42 CEE Y COMUNIDAD EUROPEA, JK444;PZA;8155;15;0;15;0
3627;SONDA ACANALADA;UND;92;0;0;0;0
3628;SONDA ACANALADA - LONGITUD DE 145 MM;PZA;82,5;285;310;595;0
3629;SONDA ACANALADA DE 14 CM;PZA;53;645;240;885;0
3630;SONDA ACANALADA RECTA 14,5 CM DE COLOR MATE DE ACERO INOXIDABLE (EMERGENCIA);UND;228;0;0;0;0
3631;SONDA ACANALADA, LONGITUD 130 MM;PZA;165;0;0;0;0
3632;SONDA CONDUCTORA ACABALADA, 3 MM DE ANCHO LONGITUD 200 MM;PZA;1001;854;0;854;0
3633;SONDA ENDOTRAQUEAL;UND;21,75;59;0;59;0
3634;SONDA MIRIFORME CON 1.5  DE DIÁMETRO Y LONGITUD DE 145 MM;PZA;190;4;0;4;0
3635;SONDA Y CUHARILLA CON VASTO MALEABLE LONGITUD DE 300 MM;PZA;3700;145;0;145;0
3636;STANDARD PINZA DE DISECCION RECTA 14,5 CM DE COLOR MATE DE ACERO (EMERGENCIA);UND;256,5;0;0;0;0
3637;STANDARD PINZA DE DISECCION RECTA 1X2 DIENTES 14,5 CM DE COLOR MATE ACERO INOXIDABLE (EMERGENCIA);UND;256,5;0;0;0;0
3638;SUPRAPUBICA;UND;915;6;0;6;0
3639;TAMBOR 32*34;UND;2400;50;0;50;0
3640;TAMBOR 34-24;UND;560;0;1;1;0
3641;TAMBOR DE ACERO INOXIDABLE GRANDE 39 X 20 CM;PZA;608,75;0;0;0;0
3642;TAMBOR GRANDE 29*29CM;UND;1030;0;2;2;0
3643;TAMBOR MEDIANA 20*16CM;UND;570;0;0;0;0
3644;TAMBOR MEDIANOS 22 X 22;PZA;396,5;386;0;386;0
3645;TAMBOR PEQUEÑO 10*10CM;UND;230;5;0;5;0
3646;TAMBORES;UND;859;0;0;0;0
3647;TAMBORES MEDIANO 24*24;UND;234;0;0;0;0
3648;TENSIOMETRO ANEROIDE ADULTO;PZA;800;15;0;15;0
3649;TERMOHIGROMETRO;UND;342,5;0;0;0;0
3650;TERMOMETRO AMBIENTAL (ONCOLOGIA);UND;300;0;0;0;0
3651;TERMOMETRO INFRARROJO;PZA;1100;645;0;645;0
3652;TERMOMETRO PARA REFRIGERADOR (ONCOLOGIA);UND;200;0;0;0;0
3653;TEST DE BOWIE;CJA;346,73;0;0;0;0
3654;TIJERA CURVA MAYO;UND;322;854;0;854;0
3655;TIJERA DE DISECCION CURVA, LONGITUD 115 MM;PZA;1121;59;0;59;0
3656;TIJERA DE DISECCION DE JAMESON, CURVA, 150 MM;PZA;1021;4;0;4;0
3657;TIJERA DE MAYO  RECTA LONGITUD 203 MM;PZA;282;145;150;295;0
3658;TIJERA DE MAYO CURVA 14 CM;PZA;54,81;0;0;0;0
3659;TIJERA DE RETIRO X 13 CM;PZA;70,5;0;0;0;0
3660;TIJERA KELLY CURVA 14CM;UND;171;6;0;6;0
3661;TIJERA LITTAUER PARA RETIRO DE PUNTOS 14CM;UND;460;50;0;50;0
3662;TIJERA MAYO CURVA 17 CM;PZA;350;0;1;1;0
3663;TIJERA MAYO CURVA 17 CM;UND;400;0;0;0;0
3664;TIJERA MAYO CURVA LONGITUD DE 190 MM;PZA;440;0;2;2;0
3665;TIJERA MAYO RECTA  X 15CM;PZA;82;0;0;0;0
3666;TIJERA MAYO RECTA  X 20 CM;PZA;129;386;0;386;0
3667;TIJERA MAYO RECTA 17 CM;UND;398;5;0;5;0
3668;TIJERA MAYO RECTA DE 14.5CM;UND;300;0;0;0;0
3669;TIJERA MAYO RECTA DE 19CM;UND;750;0;0;0;0
3670;TIJERA MAYO RECTA LONGITUD DE 90 MM;PZA;400;15;0;15;0
3671;TIJERA METZEMBAUM CURVA DE 15 CM;PZA;320;0;0;0;0
3672;TIJERA METZEMBAUM CURVA, LONGITUD 200MM;UND;772;285;0;285;0
3673;TIJERA METZEMBAUM RECTA DE 14.5 CM;PZA;320;645;0;645;0
3674;TIJERA METZEMBAUM RECTA, LONGITUD 200MM;UND;751;0;0;0;0
3675;TIJERA PARA IRIDECTOMIA CURVA PUNTA AGUDA 11,5 CM DE COLOR MATE DE ACERO (EMERGENCIA);UND;465,5;0;0;0;0
3676;TIJERA PARA LIGADURA METZENBAUM CURVA LONGITUD 180 MM;PZA;430;854;0;854;0
3677;TIJERA PARA VENDAJES SMITH (MODELO USA) RECTA PUNTA AGUDA 23 CM DE COLOR MATE DE ACERO INOXIDABLE (EMERGENCIA);UND;1083;59;0;59;0
3678;TIJERA RECTA MAYO;UND;319;4;0;4;0
3679;TIJERA RECTA ROMA-AGUDA, LONGITUD 145 MM;PZA;311;145;150;295;0
3680;TIJERA RETIRO DE PUNTOS 14CM;UND;194;0;0;0;0
3681;TIJERA SACA PUNTOS PICO DE LORO;UND;178;0;0;0;0
3682;TIJERA WAVECUT METZENBAUM NOIR COLOR NEGRO Y ANILLOS DORADOS LONG. 180 MM;PZA;3470;6;0;6;0
3683;TIPS AMARILLOS 200 UL BOLSA 1000 UNIDADES;UND;150;50;0;50;0
3684;TIPS AZULES  1000 UL BOLSA 1000 UNIDADES;UND;135;0;1;1;0
3685;TIRA INTERNA PARA VAPOR/HUMEDO;CJA;14,77;0;197;197;0
3686;TRASDUCTOR CARDIACO 3SC PARA ECOGRAFO GE MODELO VIVID T8;UND;77951;0;0;0;0
3687;TUBO DE ENSAYO;PZA;67,51;0;0;0;0
3688;TUBO ENDOTRAQUIAL;PZA;11,5;386;1000;1386;0
3689;VALVA DE SEPARADOR DE STRUCK, 1 PAR DE VALAVAS, 10X10 MM;PZA;1474;5;0;5;0
3690;VALVA DE SEPARADOR DE STRUCK, 1 PAR DE VALAVAS, 10X15 MM;PZA;1474;0;0;0;0
3691;VALVA DE SEPARADOR DE STRUCK, 1 PAR DE VALAVAS, 10X20 MM;PZA;1474;0;0;0;0
3692;VALVA RIBON MALEABLE LONGITUD 330 X 25 MM;PZA;200;15;0;15;0
3693;VALVA RIBON MALEABLE LONGITUD 330 X 30 MM;PZA;210;0;0;0;0
3694;VALVA RIBON MALEABLE LONGITUD 330 X 50 MM;PZA;250;285;0;285;0
3695;VALVA RIBON MALEABLE- LONGITUD 330X 40 MM +;PZA;230;645;240;885;0
3696;VARILLA DE VIDRIO;PZA;27,3;0;0;0;0
3697;VASO PRECIPITADO  1000 CC.;PZA;80,97;0;0;0;0
3698;VASO PRECIPITADO 250 ML;PZA;30;854;0;854;0
3699;VASO PRECIPITADO 500 ML;PZA;40;59;0;59;0
3700;MANGUERA DE ASPIRACION DE MAETRIAL SILICONA DE 600 X 5M;UND;270;4;0;4;0
3701;"MANGUERA FLOXOMETALICA DE OXIGENO 1"" X 5MTS";PZA;3500;145;0;145;0
3702;"""CDS"" DE 700 MG. TAMBOR X DE 50 UNIDADES";UND;0,6;2;4224;2212;2014
3703;ACOFASTER;UND;0,19;0;0;0;0
3704;ARCHIVADOR DE PALANCA INSTITUCIONAL;PZA;35;69;0;6;63
3705;BOLIGRAFO AZUL;UND;1,9;50;3284;50;3284
3706;"BORRADOR FC-40 MIXTO ""FABER CASTELL""";UND;1,31;0;1;1;0
3707;CINTA DE EMBALAJE;ROLLO;4,67;0;197;197;0
3708;CINTA DE RESINA NEGRA;ROLLO;120;0;2;2;0
3709;CINTA MASQUIN;UND;6,18;0;0;0;0
3710;"CINTA PARA IMPRESORA 15335 ""EPSON""";PZA;75;10;0;10;0
3711;CINTA PARA IMPRESORA ERC-45B;PZA;37;59;0;5;54
3712;CINTA PARA IMPRESORA LQ-590;PZA;60;37;0;0;37
3713;"CINTA PARA MAQUINA DE ESCRIBIR ""ALBERTI""";UND;5,92;2;0;0;2
3714;"CLIP DE 28 MM ""SEA CULL""";CJA;2,5;15;0;15;0
3715;"CLIP DE 50 MM ""SEA CULL""";CJA;5;101;0;0;101
3716;CORRECTOR LIQUIDO  18 GR;PZA;2,44;285;310;595;0
3717;CUADERNO DE 100 HOJAS ABC;UND;5,5;645;240;885;0
3718;CUTTER/STILLETTE;PZA;8;0;0;0;0
3719;"ENGRAMPADORA GRANDE ""MADISON"" N? 13";PZA;114,54;0;0;0;0
3720;ENGRAMPADORA MEDIANA DE ESCRITORIO;PZA;57;34;0;32;2
3721;ETIQUETAS AUTOADHESIVAS DE SEGURIDAD;ROLLO;1030;59;0;59;0
3722;FOLDER AMARLLO;UND;0,95;4;0;4;0
3723;FOLIADOR;UND;664;11;0;10;1
3724;GRAPAS 23 X 10 MM;CJA;8,5;86;0;30;56
3725;GRAPAS 24 X 6 MM;CJA;3,5;351;0;10;341
3726;"LAPIZ N? 2 NEGRO ""MADISON""";UND;1,4;6;0;4;2
3727;"LAPIZ N? 2 ROJO ""FABER CASTELL""";UND;1,98;50;0;50;0
3728;LIBRO DE ACTAS INSTITUCIONAL;UND;30;60;0;8;52
3729;"MARCADOR DE AGUA ""MONAMI"" DE DIFERENTES COLORES";UND;2,97;0;197;197;0
3730;MARCADOR INDELEBLE - DVD;UND;2,4;0;2;2;0
3731;"MARCADOR INDELEBLE-DELGADO DE DIFERENTES COLORES """;UND;1,22;0;0;0;0
3732;"MARCADOR INDELEBLE-GRUESO DE DIFERENTES COLORES ""F";UND;2,25;386;1000;1386;0
3733;MICROPUNTA AZUL;UND;3,5;5;0;5;0
3734;PEGAMENTO ISOCOLA DE 40GR;UND;4,5;0;0;0;0
3735;PEGAMENTO UHU 21 GR;PZA;8,48;0;0;0;0
3736;"PERFORADORA MEDIANA """;PZA;59,5;15;0;15;0
3737;PERFORADORA POWER;PZA;9;0;0;0;0
3738;PORTA DOCUMENTOS METALICO 3 NIVELES;PZA;75;285;310;595;0
3739;POSIT PEQUEÑAS DE 4 UNIDADES;BLOCK;7;645;240;626;259
3740;REGLA DE PLASTICO DE 30 CM;PZA;3;0;0;0;0
3741;REGLA METALICA DE 30 CM;UND;4;0;0;0;0
3742;RESALTADOR DE DIFERENTES COLORES;UND;2,52;854;0;854;0
3743;SACA GRAPAS;UND;5;59;0;59;0
3744;TAJADOR DE ESCRITORIO;PZA;150;4;0;4;0
3745;TAMPO PARA SELLOS;PZA;13;145;150;124;171
3746;TAPAS PLASTICAS PARA ANILLADO T/CARTA;CJA;152,5;0;0;0;0
3747;TAPAS PLASTICAS PARA ANILLADO T/OFICIO;CJA;170;0;0;0;0
3748;TIJERA Nº8;UND;9;6;0;6;0
3749;TINTA EPSON AMARILLO X 1000ML;FRASCO;110;20;0;12;8
3750;TINTA EPSON AZUL X 1000ML;FRASCO;110;20;1;14;7
3751;TINTA EPSON MAGENTA X 1000ML;FRASCO;110;20;0;13;7
3752;TINTA EPSON NEGRO X 1000ML;FRASCO;110;20;2;12;10
3753;TINTA PARA IMPRESORA EPSON 664  DE COLOLES ( CYAM,MAGENTA, ,AMARRI;PZA;59,51;0;0;0;0
3754;TINTA PARA IMPRESORA T7741  EPSON COLOR NEGRO DE 120ML.;UND;74,4;20;0;20;0
3755;TINTA PARA TAMPO;UND;7;500;0;94;406
3756;TONER HP 80 A;PZA;852,14;0;0;0;0
3757;TONER KONICA MINOLTA TN 323 BIZHUB367;PZA;863,33;0;0;0;0
3758;TONER TIPO  83 A;PZA;542;15;0;15;0
3759;TONER TIPO 26 A GENERICO;PZA;152,5;8;0;0;8
3760;TONER TIPO 410 A AMARILLO;PZA;1019,5;285;0;285;0
3761;TONER TIPO 80 A;PZA;655;645;0;645;0
3762;TONER TIPO 85A;UND;410,22;0;0;0;0
3763;TONNER  LASER JET TIPO NEGRO;UND;499;0;0;0;0
3764;TONNER GENERICO A 12 X;UND;328,33;4;0;0;4
3765;TONNER GENERICO TN-323;PZA;625;59;0;59;0
3766;POLVO DE RECARGA PARA TONNER 83-80-85 A;FRASCO;450;4;0;4;0
3767;POLVO DE RECARGA PARA TONNER HP 26 A;FRASCO;450;145;150;295;0
3768;TINTA EPSON 544 AMARILLO;UND;74,78;0;0;0;0
3769;TINTA EPSON 544 AZUL;UND;74,78;0;0;0;0
3770;TINTA EPSON 544 MAGENTA;UND;74,78;6;0;6;0
3771;TINTA EPSON 544 NEGRO;UND;60,78;50;0;50;0
3772;TONER HP 410 A AZUL;PZA;1279;0;1;1;0
3773;TONER HP 410 A MAGENTA;PZA;1279;0;0;0;0
3774;TONNER GENERICO 80 A;PZA;210;12;2;2;12
3775;TONNER GENERICO 83 A;PZA;130;27;0;0;27
3776;TONNER GENERICO 85 A;PZA;95;15;0;4;11
3777;PAPEL FOTOGRAFICO;HOJA;0,52;5;0;5;0
3778;CARTULINA DE COLORES;HOJA;1,8;0;0;0;0
3779;CUADERNO DE 50 HOJAS T/CARTA;UND;3,5;0;0;0;0
3780;PAPEL CARBONICO T/OFICIO;HOJA;0,76;15;0;15;0
3781;PAPEL COPIA T/OFICIO;HOJA;0,04;0;0;0;0
3782;PAPEL FOTOGRAFICO TAM . A4;PQTES;69;285;310;595;0
3783;PAPEL MEMBRETADO T/CARTA;HOJA;0,22;645;240;885;0
3784;PAPEL PARA FAX;ROLLO;12,98;0;0;0;0
3785;PAPEL SABANA T/RESMA;HOJA;0,49;0;0;0;0
3786;PAPEL SABANA TAMA?O OFICIO;HOJA;0,06;854;0;854;0
3787;CINTA PARA IMPRESION TERMICA FULL COLOR;UND;980;59;0;59;0
3788;CINTA PARA IMPRESION TERMICA NEGRO;UND;450;4;0;4;0
3789;MASKIN;PQTES;120;145;150;295;0
3790;PORTA CREDENCIAL;UND;8;500;0;0;500
3791;ALAMBRE AISLADO  DE COBRE #10 TIGRE;MTS.;5,38;0;0;0;0
3792;ALAMBRE AISLADO DE COBRE Nº 12 AWG;MTS.;3,5;6;0;6;0
3793;ALAMBRE FLEXIBLE AISLADO DE COBRE Nº12 AWG;MTS.;4,1;50;0;50;0
3794;ALAMBRE FLEXIBLE AISLADO DE COBRE Nº14 AWG;MTS.;3;0;1;1;0
3795;BATERIA DE 12 VOLTIOS 100 AMPERIOS;UND;790;0;0;0;0
3796;BATERIA DE 12 VOLTIOS 90  AMPERIOS;UND;815;0;2;2;0
3797;BATERIA DETECTOR DRX1;PZA;19300;0;0;0;0
3798;BATERIA PARA SERVIDOR HP PROLIANT DL 360 G9;PZA;2000;386;0;0;386
3799;BATERIA PARA SERVIDOR HP PROLIANT DL 380 G9;PZA;2000;5;0;5;0
3800;BOMBILLA O FOCO DE 100 W;UND;2,5;0;0;0;0
3801;BREAKER TRIFASICO 125 AMP;UND;870;0;0;0;0
3802;BREAKER TRIFASICO 150 AMP;UND;1050;15;0;15;0
3803;BREAKER TRIFASICO 400 AMP;UND;3300;0;0;0;0
3804;CABLE 4MM DE 100 MTRS;UND;430;285;0;285;0
3805;CABLE BIPOLAR DE COBRE Nº14;ROLLO;490;645;0;645;0
3806;CABLE BIPOLAR Nº 12;ROLLO;310;0;0;0;0
3807;CABLE CANAL PVC 10X20;PZA;10;0;0;0;0
3808;CABLE DE FIBRA OPTICA TIPO DROP DE 4 HILOS;MTS.;1,68;854;0;854;0
3809;CABLE DE PLANCHA;MTS.;100;59;0;59;0
3810;CABLE DE TELEFONO N º 22;MTS.;141;4;0;4;0
3811;CABLE FLEXIBLE DE 2.5MM;MTS.;3,5;145;150;295;0
3812;CABLE N? 8 TIGRE;ROLLO;240;0;0;0;0
3813;CABLE Nº10 AWG DE 100 MTROS;UND;655;0;0;0;0
3814;CAJA DE CABLE DE RED UTP CAT 6 CERTIFICADO;UND;2000;6;0;6;0
3815;CAJA DECABLE DE RED UTP CAT 6 CERTIFICADO;CJA;1150;50;0;50;0
3816;CAJA PLASTICAS DE 23X9CM;PZA;28;0;1;1;0
3817;CAJA SOBREPUESTA;UND;3;0;197;197;0
3818;CARGADOR DE PILAS AA - AAA;UND;100;34;2;2;34
3819;CINTA  AISLANTE GRANDE 3M;PZA;5,5;0;0;0;0
3820;CINTA  SUPER PARA AISLACION;UND;30;386;1000;1386;0
3821;CINTA AISLANTE 3M DE 20 YARDAS;PZA;12,75;5;0;5;0
3822;CINTA AISLANTE DE 20 YARDAS;UND;12;0;0;0;0
3823;CINTA DE ALUMINIO PARA ALTAS TEMPERATURAS;PZA;65,67;6;0;0;6
3824;CINTA DE TELA 3M MODELO 1900;PZA;82;15;0;15;0
3825;CINTA VOLCANIZANTE GRANDE DE 2O YARDAS;PZA;84,5;3;0;0;3
3826;CLAVIJA CHUCO CON TIERRA HEMBRA;UND;16;325;310;595;40
3827;CLAVIJA DE GOMA;PZA;5,5;645;240;885;0
3828;CLAVIJA ENCHUFE CHUCO MACHO;UND;25;0;0;0;0
3829;CLAVIJA NEMA;UND;23,45;0;0;0;0
3830;CLAVIJA PARA TOMA SHUCO;PZA;28,5;854;47;854;47
3831;CLAVIJA SHUKO;UND;50;59;8;59;8
3832;"CLAVO DE 1/2 "" PARA VENTANA";KG;10,4;4;0;4;0
3833;COMPRA DE LAMPARA HALOGENA PARA FUENTE DE LUZ DE ENDOSCOPIA;KIT;980;145;0;145;0
3834;CONECTORES RJ45 CATEGORIA 6 CERTIFICADO;UND;3,5;0;0;0;0
3835;CUBICAL DE 1 X 8 X 25 M;UND;1400;0;0;0;0
3836;DIFERENCIAL TRIFASICO DE 50 A;PZA;170;6;0;6;0
3837;DISPLAY PARA HALOGENO;PZA;8,7;50;0;50;0
3838;DRICOICOS DE 3 W CALIDAS;PZA;32;24;1;1;24
3839;DRICOICOS DE 3X1 W BLANCAS;PZA;31;24;1;1;24
3840;DUCHA;PZA;80;14;2;2;14
3841;ENCHUFE CUADRADO;UND;6,9;23;0;0;23
3842;ENCHUFE HEMBRA DE PORCELANA;UND;10,44;386;1000;1236;150
3843;ENCHUFE SOBREPUESTO SHUKO HEMBRA;UND;3,45;5;0;5;0
3844;ENCHUFE SOBREPUESTO SHUKO MACHO;UND;15;0;0;0;0
3845;ENCHUFE TRIFACICO;UND;8,7;0;0;0;0
3846;ESTAÑO EN BARRA PARA SOLDAR;PZA;20,08;46;0;15;31
3847;FOCO DE 16 W ESTANDAR;PZA;17;0;0;0;0
3848;FOCO DE LARINGOSCOPIO ADULTO;PZA;168,33;285;310;595;0
3849;FOCO LED DE 24 W;PZA;25;31;20;30;21
3850;FOCO LED DE 24 W;PZA;24;0;0;0;0
3851;FOCO LED DE 9 W;PZA;17;0;0;0;0
3852;FOCOS LED DE 16 W;PZA;20,5;854;0;854;0
3853;FOCOS LED DE 28 W;PZA;26;59;0;59;0
3854;GUANTES DE TRABAJO;PZA;10;4;0;4;0
3855;HORNILLA ELÉCTRICA;UND;95;145;150;295;0
3856;INTERRUPTOR SIMPLE;PZA;4,35;0;0;0;0
3857;KIT DE FUSIBLES;KIT;350;0;0;0;0
3858;LADRILLO REDONDO PARA HORNILLA;PZA;6,96;6;0;6;0
3859;LAMPARA CIRCULAR DE 32 W;PZA;35;50;0;50;0
3860;LAMPARA HALOGENA OSRAM XENOPROT 64634 15V;UND;980;19;1;1;19
3861;LAMPARA HALOGENA PARA FUENTE DE ENDOSCOPIA;UND;900;0;0;0;0
3862;LAMPARA HALOGENO 6 VOLTIOS 10 W;PZA;160;0;2;2;0
3863;LAMPARA LED 14 W DE 30X30 CUADRADO;PZA;50;0;0;0;0
3864;LAMPARA LED 24 W DE 15X15 REDONDO;PZA;30;386;1000;1386;0
3865;LIMPIA CONTACTOS;PZA;60;5;0;5;0
3866;LIMPIA CONTACTOS;PZA;52;0;0;0;0
3867;LLAVE ESFERA DOBLE UNION 1 1/2;UND;295;0;0;0;0
3868;MEDIA CONVERTER 10/100/1000;UND;700;15;0;15;0
3869;MEDIA CONVERTER 10/100/1000;PZA;320;0;0;0;0
3870;MODULO TRANSCEIVER 1000 BASE PARA FIBRA MONOMODO;UND;450;285;0;285;0
3871;MODULO TRANSCEIVER 1000 BASE PARA FIBRA MONOMODO DE 1-25 GBPS DISTANCIA = 10 KM;UND;800;645;0;645;0
3872;ODF BANDEJA  DE FIBRA OPTICA + ACCESORIOS;UND;1000;0;0;0;0
3873;ODF BANDEJA DE FIBRAOPTICA + ACCESORIOS;PZA;1382;0;0;0;0
3874;PANEL LED 12W REDONDO EMPOTRE;PZA;129;17;0;0;17
3875;PANEL LED 60*60 45W CUADRADO;PZA;208,25;59;0;59;0
3876;PANEL LED DE 18W REDONDO;PZA;77,75;4;0;4;0
3877;PANEL LED DE 24W CUADRADO;PZA;55;145;150;295;0
3878;PANEL LED DE 24W CUADRADO;PZA;127,38;5;0;0;5
3879;PANEL LED DE 24W REDONDO;PZA;73;0;0;0;0
3880;PANEL LED DE 60W CUADRADO;PZA;198,25;9;0;6;3
3881;PANTALLA GRANDE SIMPLE PARA TUBO LED;UND;16;50;0;50;0
3882;PANTALLA PEQUEÑA SIMPLE PARA TUBO LED;UND;12;0;1;1;0
3883;PASTA DE SOLDAR;PZA;18;0;197;197;0
3884;PATCH CORD DE FIBRA OPTICA DUPLEX LC-PC/LC-PC MONOMODO;UND;160;0;2;2;0
